iter	Logloss
2900	0.007627079323
2901	0.007627022599
2902	0.007627008441
2903	0.007627005842
2904	0.007626999793
2905	0.007626976973
2906	0.007612690165
2907	0.00761266276
2908	0.007612656452
2909	0.00761264716
2910	0.007612508058
2911	0.007612454792
2912	0.007612440628
2913	0.007612431349
2914	0.007612429849
2915	0.007612271594
2916	0.007612263159
2917	0.007612244621
2918	0.007611059302
2919	0.007611045076
2920	0.007611034276
2921	0.007610980565
2922	0.007610979921
2923	0.007610965701
2924	0.007610948857
2925	0.007610912107
2926	0.007610906956
2927	0.007610885431
2928	0.007610873836
2929	0.00760300432
2930	0.007603003966
2931	0.007603000875
2932	0.007602987301
2933	0.007602973095
2934	0.007602971736
2935	0.007602966336
2936	0.007602963794
2937	0.007602962443
2938	0.007602955949
2939	0.007602953274
2940	0.00760295245
2941	0.007602947026
2942	0.007602818858
2943	0.00760279957
2944	0.007602796488
2945	0.007602793909
2946	0.007602773401
2947	0.00759771058
2948	0.007597653823
2949	0.007597649438
2950	0.007597638384
2951	0.007597629547
2952	0.007597618575
2953	0.007597618277
2954	0.007597597114
2955	0.007597596319
2956	0.007597512544
2957	0.007584724675
2958	0.007584701162
2959	0.007584699599
2960	0.007584688268
2961	0.007584680543
2962	0.007584495357
2963	0.007584482461
2964	0.007584480301
2965	0.007584478984
2966	0.00758447456
2967	0.007584473243
2968	0.007584473142
2969	0.00758447032
2970	0.00758447032
2971	0.007584464774
2972	0.007584463458
2973	0.007584426091
2974	0.007584382023
2975	0.007584359953
2976	0.007584357568
2977	0.00758433644
2978	0.007584316383
2979	0.007584303421
2980	0.007584293053
2981	0.007584292635
2982	0.007584291391
2983	0.007584288617
2984	0.007584246017
2985	0.007584230012
2986	0.00758422991
2987	0.007584194584
2988	0.007584185726
2989	0.007584181062
2990	0.007584152595
2991	0.007584111766
2992	0.007584084881
2993	0.007584084534
2994	0.007584063767
2995	0.007584035344
2996	0.007584035344
2997	0.007584017652
2998	0.007583983018
2999	0.007583982241
